sessionid,scripcode,buyorsell,typecode,rate,qty,minfillqty,avlqty,actionid,tradetimestamp,retetion,audcode,ordid,errorcode
3,500003,B,L,18000,1,0,83,0,2022-03-02 11:22:12.945330,3,T,1646191800088511841,0
3,500003,S,L,18000,46,0,0,0,2022-03-02 11:22:12.945330,0,T,1646191800088279890,0
3,500003,S,L,18000,1,1,0,0,2022-03-02 11:22:12.945330,0,T,1646191800088319542,0
3,500003,S,L,18000,16,0,0,0,2022-03-02 11:22:12.945412,4,T,1646191800088323885,0
3,500003,S,L,18000,28,0,0,0,2022-03-02 11:22:12.945412,0,T,1646191800088435562,0
3,500003,B,L,18000,140,0,356,0,2022-03-02 11:22:12.945412,3,T,1646191800088511842,0
3,500003,B,L,18000,28,0,496,0,2022-03-02 11:22:12.945412,3,T,1646191800088511842,0
3,500003,B,L,18000,16,0,524,0,2022-03-02 11:22:12.945412,3,T,1646191800088511842,0
3,500003,S,L,18000,140,28,0,0,2022-03-02 11:22:12.945412,4,T,1646191800088511740,0
3,500003,S,L,18035,61,27,73,0,2022-03-02 11:22:14.478944,4,T,1646191800088511884,0
3,500003,S,L,18025,134,27,0,0,2022-03-02 11:22:14.478944,4,T,1646191800088511906,0
3,500003,S,L,18030,15,0,0,0,2022-03-02 11:22:14.478944,0,T,1646191800088312380,0
3,500003,B,L,18025,127,0,429,0,2022-03-02 11:22:14.478944,0,T,1646191800088511919,0
3,500003,B,L,18010,44,0,956,0,2022-03-02 11:22:14.478944,0,T,1646191800088511919,0
3,500003,B,L,18025,134,0,295,0,2022-03-02 11:22:14.478944,0,T,1646191800088511919,0
3,500003,B,L,18020,51,0,679,0,2022-03-02 11:22:14.478944,0,T,1646191800088511919,0
3,500003,B,L,18025,96,0,556,0,2022-03-02 11:22:14.478944,0,T,1646191800088511919,0
3,500003,B,L,18015,72,0,730,0,2022-03-02 11:22:14.478944,0,T,1646191800088511919,0
3,500003,B,L,18020,27,0,652,0,2022-03-02 11:22:14.478944,0,T,1646191800088511919,0
3,500003,B,L,18010,51,0,802,0,2022-03-02 11:22:14.478944,0,T,1646191800088511919,0
3,500003,B,L,18030,15,0,280,0,2022-03-02 11:22:14.478944,0,T,1646191800088511919,0
3,500003,B,L,18035,89,0,191,0,2022-03-02 11:22:14.478944,0,T,1646191800088511919,0
3,500003,B,L,18010,103,0,853,0,2022-03-02 11:22:14.478944,0,T,1646191800088511919,0
3,500003,B,L,18035,61,0,0,0,2022-03-02 11:22:14.478944,0,T,1646191800088511919,0
3,500003,B,L,18035,80,0,61,0,2022-03-02 11:22:14.478944,0,T,1646191800088511919,0
3,500003,B,L,18035,50,0,141,0,2022-03-02 11:22:14.478944,0,T,1646191800088511919,0
3,500003,S,L,18010,44,0,0,0,2022-03-02 11:22:14.478944,4,T,1646191800088511885,0
3,500003,S,L,18035,50,0,0,0,2022-03-02 11:22:14.478944,0,T,1646191800088511888,0
3,500003,S,L,18020,27,27,0,0,2022-03-02 11:22:14.478944,0,T,1646191800088511878,0
3,500003,S,L,18020,51,0,0,0,2022-03-02 11:22:14.478944,0,T,1646191800088511873,0
3,500003,S,L,18015,72,0,0,0,2022-03-02 11:22:14.478944,0,T,1646191800088511890,0
3,500003,S,L,18010,51,0,0,0,2022-03-02 11:22:14.478944,0,T,1646191800088511913,0
3,500003,S,L,18010,103,0,0,0,2022-03-02 11:22:14.478944,0,T,1646191800088511912,0
3,500003,S,L,18025,96,0,0,0,2022-03-02 11:22:14.478944,0,T,1646191800088511451,0
3,500003,S,L,18025,127,0,0,0,2022-03-02 11:22:14.478944,0,T,1646191800088511886,0
3,500003,S,L,18035,89,0,0,0,2022-03-02 11:22:14.478944,0,T,1646191800088511466,0
3,500003,S,L,18035,80,80,0,0,2022-03-02 11:22:14.478944,0,T,1646191800088511882,0
3,500003,S,L,18025,11,11,0,0,2022-03-02 11:22:18.282652,3,T,1646191800088512024,0
3,500003,B,L,18025,11,0,0,0,2022-03-02 11:22:18.282652,4,T,1646191800088512023,0
3,500003,S,L,18035,50,0,0,0,2022-03-02 11:22:22.874047,0,T,1646191800088512028,0
3,500003,S,L,18035,95,0,0,0,2022-03-02 11:22:22.874047,0,T,1646191800088511955,0
3,500003,B,L,18035,95,1000,905,0,2022-03-02 11:22:22.874047,0,T,1646191800088512035,0
3,500003,B,L,18035,50,1000,855,0,2022-03-02 11:22:22.874047,0,T,1646191800088512035,0
3,500003,B,L,18035,693,1000,162,0,2022-03-02 11:22:22.888444,0,T,1646191800088512035,0
3,500003,S,L,18035,693,693,0,0,2022-03-02 11:22:22.888444,3,T,1646191800088512037,0
3,500003,S,L,18035,162,0,693,0,2022-03-02 11:22:22.888611,3,T,1646191800088512041,0
3,500003,B,L,18035,162,1000,0,0,2022-03-02 11:22:22.888611,0,T,1646191800088512035,0
3,500003,S,L,18025,14,14,0,0,2022-03-02 11:22:32.607415,3,T,1646191800088512078,0
3,500003,B,L,18025,14,0,0,0,2022-03-02 11:22:32.607415,4,T,1646191800088512077,0
3,500003,B,L,18020,11,0,0,0,2022-03-02 11:22:36.611071,4,T,1646191800088512013,0
3,500003,S,L,18020,11,11,0,0,2022-03-02 11:22:36.611071,3,T,1646191800088512094,0
3,500003,B,G,18035,25,0,0,0,2022-03-02 11:22:38.231025,0,T,1646191800088521203,0
3,500003,S,L,18035,25,0,475,0,2022-03-02 11:22:38.231025,4,T,1646191800088512075,0
3,500003,B,G,18020,17,100,0,0,2022-03-02 11:22:47.967801,0,T,1646191800088521275,0
3,500003,B,G,18015,83,100,17,0,2022-03-02 11:22:47.967801,0,T,1646191800088521275,0
3,500003,S,L,18015,83,0,0,0,2022-03-02 11:22:47.967801,0,T,1646191800088521232,0
3,500003,S,L,18020,17,24,7,0,2022-03-02 11:22:47.967801,0,T,1646191800088511980,0
3,500003,S,L,18005,20,0,78,0,2022-03-02 11:23:00.723156,0,T,1646191800088521277,0
3,500003,B,L,18005,20,0,0,0,2022-03-02 11:23:00.723156,0,T,1646191800088521353,0
3,500003,B,L,18005,20,0,0,0,2022-03-02 11:23:34.716761,0,T,1646191800088521607,0
3,500003,S,L,18005,20,50,30,0,2022-03-02 11:23:34.716761,4,T,1646191800088521482,0
3,500003,B,L,18000,30,0,0,0,2022-03-02 11:23:40.082218,4,T,1646191800088521873,0
3,500003,S,L,18000,30,0,70,0,2022-03-02 11:23:40.082218,4,T,1646191800088521865,0
3,500003,S,L,18000,15,0,55,0,2022-03-02 11:23:41.319585,4,T,1646191800088521865,0
3,500003,B,L,18000,15,0,0,0,2022-03-02 11:23:41.319585,3,T,1646191800088521893,0
3,500003,B,L,18000,1,0,0,0,2022-03-02 11:23:41.385499,3,T,1646191800088521894,0
3,500003,S,L,18000,1,0,54,0,2022-03-02 11:23:41.385499,4,T,1646191800088521865,0
3,500003,S,L,18000,5,0,49,0,2022-03-02 11:23:41.385688,4,T,1646191800088521865,0
3,500003,B,L,18000,5,0,0,0,2022-03-02 11:23:41.385688,4,T,1646191800088521895,0
3,500003,S,L,18000,49,0,0,0,2022-03-02 11:24:16.014966,4,T,1646191800088521865,0
3,500003,B,L,18000,49,0,183,0,2022-03-02 11:24:16.014966,3,T,1646191800088522026,0
3,500003,B,L,18005,1,0,0,0,2022-03-02 11:24:22.880896,3,T,1646191800088522056,0
3,500003,S,L,18005,1,50,29,0,2022-03-02 11:24:22.880896,4,T,1646191800088521482,0
3,500003,S,L,18005,1,50,28,0,2022-03-02 11:24:37.101149,4,T,1646191800088521482,0
3,500003,B,L,18005,1,0,0,0,2022-03-02 11:24:37.101149,3,T,1646191800088522104,0
3,500003,B,L,17975,10,0,5,0,2022-03-02 11:25:02.381841,0,T,1646191800088006211,0
3,500003,S,L,17975,10,0,0,0,2022-03-02 11:25:02.381841,0,T,1646191800088171743,0
3,500003,S,L,18000,500,0,0,0,2022-03-02 11:25:17.866639,0,T,1646191800088526616,0
3,500003,B,G,18000,500,500,0,0,2022-03-02 11:25:17.866639,4,T,1646191800088526653,0
3,500003,S,L,18005,74,0,0,0,2022-03-02 11:25:27.502351,0,T,1646191800088526604,0
3,500003,S,L,18015,74,0,0,0,2022-03-02 11:25:27.502351,0,T,1646191800088521904,0
3,500003,S,L,18010,88,0,0,0,2022-03-02 11:25:27.502351,0,T,1646191800088526540,0
3,500003,S,L,18020,36,500,464,0,2022-03-02 11:25:27.502351,0,T,1646191800088521468,0
3,500003,S,L,18005,28,50,0,0,2022-03-02 11:25:27.502351,4,T,1646191800088521482,0
3,500003,B,G,18010,88,0,110,0,2022-03-02 11:25:27.502351,0,T,1646191800088526665,0
3,500003,B,G,18020,36,0,0,0,2022-03-02 11:25:27.502351,0,T,1646191800088526665,0
3,500003,B,G,18015,74,0,36,0,2022-03-02 11:25:27.502351,0,T,1646191800088526665,0
3,500003,B,G,18000,100,0,300,0,2022-03-02 11:25:27.502351,0,T,1646191800088526665,0
3,500003,B,G,18005,74,0,198,0,2022-03-02 11:25:27.502351,0,T,1646191800088526665,0
3,500003,B,G,18005,28,0,272,0,2022-03-02 11:25:27.502351,0,T,1646191800088526665,0
3,500003,S,L,18000,100,0,0,0,2022-03-02 11:25:27.502351,0,T,1646191800088489135,0
3,500003,S,L,18015,5,0,45,0,2022-03-02 11:25:34.126457,0,T,1646191800088526672,0
3,500003,B,G,18015,5,0,0,0,2022-03-02 11:25:34.126457,0,T,1646191800088526683,0
3,500003,B,G,18015,83,500,417,0,2022-03-02 11:25:58.788918,4,T,1646191800088526735,0
3,500003,B,G,18020,417,500,0,0,2022-03-02 11:25:58.788918,4,T,1646191800088526735,0
3,500003,S,L,18015,83,0,0,0,2022-03-02 11:25:58.788918,0,T,1646191800088526676,0
3,500003,S,L,18020,417,500,47,0,2022-03-02 11:25:58.788918,0,T,1646191800088521468,0
3,500003,B,L,17985,23,0,0,0,2022-03-02 11:26:55.845915,4,T,1646191800088526814,0
3,500003,S,G,17985,32,0,0,0,2022-03-02 11:26:55.845915,0,T,1646191800088526832,0
3,500003,S,G,17985,23,0,32,0,2022-03-02 11:26:55.845915,0,T,1646191800088526832,0
3,500003,B,L,17985,32,37,153,0,2022-03-02 11:26:55.845915,4,T,1646191800088521533,0
3,500003,S,L,18000,10,10,0,0,2022-03-02 11:27:12.722156,3,T,1646191800088526844,0
3,500003,B,L,18000,10,10,0,0,2022-03-02 11:27:12.722156,4,T,1646191800088526842,0
3,500003,S,L,18005,25,0,61,0,2022-03-02 11:27:29.551363,0,T,1646191800088526849,0
3,500003,B,G,18005,25,0,0,0,2022-03-02 11:27:29.551363,4,T,1646191800088526882,0
3,500003,S,L,18005,35,0,26,0,2022-03-02 11:28:08.323514,0,T,1646191800088526849,0
3,500003,B,G,18005,35,0,0,0,2022-03-02 11:28:08.323514,0,T,1646191800088527026,0
3,500003,B,L,18005,10,0,0,0,2022-03-02 11:28:16.358632,0,T,1646191800088527034,0
3,500003,S,L,18005,10,0,16,0,2022-03-02 11:28:16.358632,0,T,1646191800088526849,0
3,500003,S,L,18005,10,0,6,0,2022-03-02 11:29:16.443832,0,T,1646191800088526849,0
3,500003,B,G,18005,10,0,0,0,2022-03-02 11:29:16.443832,0,T,1646191800088527161,0
3,500003,B,L,18005,24,0,0,0,2022-03-02 11:29:20.873989,3,T,1646191800088527177,0
3,500003,S,L,18005,24,0,0,0,2022-03-02 11:29:20.873989,0,T,1646191800088006051,0
3,500003,B,G,18020,4,0,0,0,2022-03-02 11:29:23.201145,0,T,1646191800088527188,0
3,500003,S,L,18020,4,500,43,0,2022-03-02 11:29:23.201145,0,T,1646191800088521468,0
3,500003,S,L,18020,43,500,0,0,2022-03-02 11:29:36.642352,0,T,1646191800088521468,0
3,500003,S,L,18020,1,0,0,0,2022-03-02 11:29:36.642352,0,T,1646191800088526783,0
3,500003,B,L,18020,43,0,1,0,2022-03-02 11:29:36.642352,3,T,1646191800088527200,0
3,500003,B,L,18020,1,0,0,0,2022-03-02 11:29:36.642352,3,T,1646191800088527200,0
3,500003,B,L,18025,50,0,213,0,2022-03-02 11:29:36.642584,3,T,1646191800088527205,0
3,500003,S,L,18025,50,0,0,0,2022-03-02 11:29:36.642584,4,T,1646191800088526996,0
3,500003,S,L,18035,1,0,474,0,2022-03-02 11:30:07.166426,4,T,1646191800088512075,0
3,500003,B,L,18035,1,0,0,0,2022-03-02 11:30:07.166426,4,T,1646191800088527260,0
3,500003,B,L,18035,67,0,0,0,2022-03-02 11:30:08.192514,3,T,1646191800088527263,0
3,500003,S,L,18035,67,0,407,0,2022-03-02 11:30:08.192514,4,T,1646191800088512075,0
3,500003,S,L,18035,1,0,406,0,2022-03-02 11:30:12.437591,4,T,1646191800088512075,0
3,500003,B,L,18035,1,0,0,0,2022-03-02 11:30:12.437591,3,T,1646191800088527266,0
3,500003,S,L,18035,10,0,396,0,2022-03-02 11:30:12.437717,4,T,1646191800088512075,0
3,500003,B,L,18035,10,0,0,0,2022-03-02 11:30:12.437717,3,T,1646191800088527268,0
3,500003,B,L,18035,10,0,0,0,2022-03-02 11:30:12.437755,3,T,1646191800088527269,0
3,500003,S,L,18035,10,0,386,0,2022-03-02 11:30:12.437755,4,T,1646191800088512075,0
3,500003,S,L,18035,50,0,336,0,2022-03-02 11:30:12.437791,4,T,1646191800088512075,0
3,500003,B,L,18035,50,0,0,0,2022-03-02 11:30:12.437791,3,T,1646191800088527270,0
3,500003,B,L,18035,5,0,0,0,2022-03-02 11:30:12.438044,4,T,1646191800088527275,0
3,500003,S,L,18035,5,0,331,0,2022-03-02 11:30:12.438044,4,T,1646191800088512075,0
3,500003,S,L,18035,195,0,136,0,2022-03-02 11:30:12.438082,4,T,1646191800088512075,0
3,500003,B,L,18035,195,0,0,0,2022-03-02 11:30:12.438082,3,T,1646191800088527276,0
3,500003,S,L,18035,10,0,126,0,2022-03-02 11:30:12.452540,4,T,1646191800088512075,0
3,500003,B,L,18035,10,0,0,0,2022-03-02 11:30:12.452540,3,T,1646191800088527281,0
3,500003,B,L,18030,19,19,163,0,2022-03-02 11:30:12.452945,0,T,1646191800088527255,0
3,500003,S,L,18030,19,19,0,0,2022-03-02 11:30:12.452945,3,T,1646191800088527286,0
3,500003,S,L,18030,19,19,0,0,2022-03-02 11:30:12.481236,3,T,1646191800088527291,0
3,500003,B,L,18030,19,19,144,0,2022-03-02 11:30:12.481236,0,T,1646191800088527255,0
3,500003,B,L,18030,1,0,0,0,2022-03-02 11:30:17.907897,3,T,1646191800088527325,0
3,500003,S,L,18030,1,0,499,0,2022-03-02 11:30:17.907897,0,T,1646191800088527319,0
3,500003,S,L,18030,100,0,399,0,2022-03-02 11:30:17.908106,0,T,1646191800088527319,0
3,500003,B,L,18030,100,0,0,0,2022-03-02 11:30:17.908106,3,T,1646191800088527327,0
3,500003,B,L,18030,10,0,0,0,2022-03-02 11:30:17.908198,3,T,1646191800088527328,0
3,500003,S,L,18030,10,0,389,0,2022-03-02 11:30:17.908198,0,T,1646191800088527319,0
3,500003,S,L,18030,5,0,384,0,2022-03-02 11:30:17.908341,0,T,1646191800088527319,0
3,500003,B,L,18030,5,0,0,0,2022-03-02 11:30:17.908341,4,T,1646191800088527333,0
3,500003,S,L,18030,45,0,339,0,2022-03-02 11:30:19.789752,0,T,1646191800088527319,0
3,500003,B,L,18030,45,0,0,0,2022-03-02 11:30:19.789752,3,T,1646191800088527352,0
3,500003,S,L,18030,1,0,338,0,2022-03-02 11:30:20.009112,0,T,1646191800088527319,0
3,500003,B,L,18030,1,0,0,0,2022-03-02 11:30:20.009112,3,T,1646191800088527353,0
3,500003,B,L,18030,1,0,0,0,2022-03-02 11:30:29.657822,3,T,1646191800088527375,0
3,500003,S,L,18030,1,0,337,0,2022-03-02 11:30:29.657822,0,T,1646191800088527319,0
3,500003,S,L,18030,1,0,336,0,2022-03-02 11:30:30.995338,0,T,1646191800088527319,0
3,500003,B,L,18030,1,0,0,0,2022-03-02 11:30:30.995338,3,T,1646191800088527382,0
3,500003,B,L,18030,4,0,0,0,2022-03-02 11:30:30.995531,4,T,1646191800088527384,0
3,500003,S,L,18030,4,0,332,0,2022-03-02 11:30:30.995531,0,T,1646191800088527319,0
3,500003,S,L,18030,332,0,0,0,2022-03-02 11:30:37.025228,0,T,1646191800088527319,0
3,500003,S,L,18035,126,0,0,0,2022-03-02 11:30:37.025228,4,T,1646191800088512075,0
3,500003,S,L,18045,1,0,0,0,2022-03-02 11:30:37.025228,0,T,1646191800088521361,0
3,500003,S,L,18045,5,0,0,0,2022-03-02 11:30:37.025228,4,T,1646191800088526732,0
3,500003,B,G,18050,50,0,4,0,2022-03-02 11:30:37.025228,0,T,1646191800088527393,0
3,500003,B,G,18050,4,0,0,0,2022-03-02 11:30:37.025228,0,T,1646191800088527393,0
3,500003,B,G,18030,332,0,318,0,2022-03-02 11:30:37.025228,0,T,1646191800088527393,0
3,500003,B,G,18035,126,0,192,0,2022-03-02 11:30:37.025228,0,T,1646191800088527393,0
3,500003,B,G,18035,1,0,191,0,2022-03-02 11:30:37.025228,0,T,1646191800088527393,0
3,500003,B,G,18035,1,0,190,0,2022-03-02 11:30:37.025228,0,T,1646191800088527393,0
3,500003,B,G,18035,130,0,60,0,2022-03-02 11:30:37.025228,0,T,1646191800088527393,0
3,500003,B,G,18045,1,0,59,0,2022-03-02 11:30:37.025228,0,T,1646191800088527393,0
3,500003,B,G,18045,5,0,54,0,2022-03-02 11:30:37.025228,0,T,1646191800088527393,0
3,500003,S,L,18050,50,50,0,0,2022-03-02 11:30:37.025228,4,T,1646191800088269377,0
3,500003,S,L,18035,1,0,0,0,2022-03-02 11:30:37.025228,0,T,1646191800088521259,0
3,500003,S,L,18035,130,0,0,0,2022-03-02 11:30:37.025228,0,T,1646191800088527361,0
3,500003,S,L,18035,1,0,0,0,2022-03-02 11:30:37.025228,0,T,1646191800088521273,0
3,500003,S,L,18050,4,0,197,0,2022-03-02 11:30:37.025228,0,T,1646191800088521236,0
3,500003,S,L,18050,10,0,187,0,2022-03-02 11:30:37.025350,0,T,1646191800088521236,0
3,500003,B,L,18050,10,0,0,0,2022-03-02 11:30:37.025350,4,T,1646191800088320032,0
3,500003,B,L,18045,1,0,0,0,2022-03-02 11:30:37.219022,4,T,1646191800088527404,0
3,500003,S,L,18045,1,0,49,0,2022-03-02 11:30:37.219022,0,T,1646191800088527395,0
3,500003,B,L,18050,4,0,0,0,2022-03-02 11:30:37.283994,4,T,1646191800088527409,0
3,500003,S,L,18050,4,0,183,0,2022-03-02 11:30:37.283994,0,T,1646191800088521236,0
3,500003,S,L,18050,1,0,182,0,2022-03-02 11:30:42.921024,0,T,1646191800088521236,0
3,500003,B,L,18050,1,0,0,0,2022-03-02 11:30:42.921024,3,T,1646191800088527446,0
3,500003,S,L,18050,1,0,181,0,2022-03-02 11:30:42.921173,0,T,1646191800088521236,0
3,500003,B,L,18050,1,0,0,0,2022-03-02 11:30:42.921173,4,T,1646191800088527447,0
3,500003,S,L,18050,49,0,132,0,2022-03-02 11:30:44.007929,0,T,1646191800088521236,0
3,500003,B,L,18050,49,0,0,0,2022-03-02 11:30:44.007929,3,T,1646191800088527461,0
3,500003,B,L,18050,1,0,0,0,2022-03-02 11:30:46.471988,3,T,1646191800088527463,0
3,500003,S,L,18050,1,0,131,0,2022-03-02 11:30:46.471988,0,T,1646191800088521236,0
3,500003,S,L,18050,24,0,107,0,2022-03-02 11:30:46.472247,0,T,1646191800088521236,0
3,500003,B,L,18050,24,0,0,0,2022-03-02 11:30:46.472247,3,T,1646191800088527465,0
3,500003,S,L,18050,5,0,102,0,2022-03-02 11:30:46.472345,0,T,1646191800088521236,0
3,500003,B,L,18050,5,0,0,0,2022-03-02 11:30:46.472345,4,T,1646191800088527469,0
3,500003,S,L,18050,102,0,0,0,2022-03-02 11:30:46.472420,0,T,1646191800088521236,0
3,500003,S,L,18050,2,0,0,0,2022-03-02 11:30:46.472420,0,T,1646191800088526579,0
3,500003,S,L,18050,91,0,9,0,2022-03-02 11:30:46.472420,0,T,1646191800088526578,0
3,500003,B,L,18050,2,0,91,0,2022-03-02 11:30:46.472420,4,T,1646191800088527471,0
3,500003,B,L,18050,91,0,0,0,2022-03-02 11:30:46.472420,4,T,1646191800088527471,0
3,500003,B,L,18050,102,0,93,0,2022-03-02 11:30:46.472420,4,T,1646191800088527471,0
3,500003,S,L,18050,9,0,0,0,2022-03-02 11:30:46.472466,0,T,1646191800088526578,0
3,500003,B,L,18050,9,0,1,0,2022-03-02 11:30:46.472466,3,T,1646191800088527472,0
3,500003,B,L,18050,1,0,9,0,2022-03-02 11:30:56.019529,4,T,1646191800088540955,0
3,500003,S,L,18050,1,0,0,0,2022-03-02 11:30:56.019529,0,T,1646191800088540953,0
3,500003,B,L,18050,1,0,0,0,2022-03-02 11:30:59.542004,4,T,1646191800088540957,0
3,500003,B,L,18050,9,0,0,0,2022-03-02 11:30:59.542004,4,T,1646191800088540955,0
3,500003,S,L,18050,9,0,87,0,2022-03-02 11:30:59.542004,3,T,1646191800088540962,0
3,500003,S,L,18050,1,0,86,0,2022-03-02 11:30:59.542004,3,T,1646191800088540962,0
3,500003,S,L,18040,48,0,654,0,2022-03-02 11:30:59.542278,3,T,1646191800088540968,0
3,500003,B,L,18040,48,0,0,0,2022-03-02 11:30:59.542278,4,T,1646191800088527462,0
3,500003,S,L,18050,1,0,49,0,2022-03-02 11:31:11.410615,0,T,1646191800088540990,0
3,500003,B,G,18050,1,0,0,0,2022-03-02 11:31:11.410615,0,T,1646191800088541017,0
3,500003,S,G,18015,11,0,0,0,2022-03-02 11:31:16.013735,0,T,1646191800088541025,0
3,500003,B,L,18015,11,34,157,0,2022-03-02 11:31:16.013735,4,T,1646191800088362078,0
3,500003,S,L,18050,1,0,49,0,2022-03-02 11:31:37.859616,0,T,1646191800088541176,0
3,500003,B,G,18050,1,1,0,0,2022-03-02 11:31:37.859616,4,T,1646191800088541183,0
3,500003,S,L,18050,49,0,0,0,2022-03-02 11:31:48.524296,0,T,1646191800088541176,0
3,500003,B,L,18050,42,0,909,0,2022-03-02 11:31:48.524296,0,T,1646191800088541199,0
3,500003,B,L,18050,49,0,951,0,2022-03-02 11:31:48.524296,0,T,1646191800088541199,0
3,500003,S,L,18050,42,0,0,0,2022-03-02 11:31:48.524296,0,T,1646191800088541181,0
3,500003,S,L,18050,909,0,0,0,2022-03-02 11:31:48.538654,3,T,1646191800088541200,0
3,500003,B,L,18050,909,0,0,0,2022-03-02 11:31:48.538654,0,T,1646191800088541199,0
3,500003,S,L,18040,50,50,450,0,2022-03-02 11:32:04.059222,4,T,1646191800088541236,0
3,500003,B,L,18040,50,50,0,0,2022-03-02 11:32:04.059222,3,T,1646191800088541239,0
3,500003,B,L,18040,3,0,0,0,2022-03-02 11:32:21.298093,0,T,1646191800088541256,0
3,500003,S,L,18040,3,50,447,0,2022-03-02 11:32:21.298093,4,T,1646191800088541236,0
3,500003,S,L,18030,13,0,47,0,2022-03-02 11:32:23.512658,0,T,1646191800088541263,0
3,500003,B,L,18030,13,0,0,0,2022-03-02 11:32:23.512658,4,T,1646191800088541228,0
3,500003,S,L,18030,30,0,17,0,2022-03-02 11:32:23.527090,0,T,1646191800088541263,0
3,500003,B,L,18030,30,0,0,0,2022-03-02 11:32:23.527090,3,T,1646191800088541264,0
3,500003,S,L,18030,17,0,0,0,2022-03-02 11:32:23.527133,0,T,1646191800088541263,0
3,500003,B,L,18030,17,47,30,0,2022-03-02 11:32:23.527133,3,T,1646191800088541265,0
3,500003,S,L,18040,447,50,0,0,2022-03-02 11:32:23.641259,4,T,1646191800088541236,0
3,500003,B,L,18040,447,0,1,0,2022-03-02 11:32:23.641259,3,T,1646191800088541281,0
3,500003,B,L,18050,200,0,31,0,2022-03-02 11:32:23.656088,3,T,1646191800088541303,0
3,500003,S,L,18050,200,0,0,0,2022-03-02 11:32:23.656088,0,T,1646191800088541231,0
3,500003,B,L,18070,5,0,0,0,2022-03-02 11:32:23.656314,4,T,1646191800088541286,0
3,500003,S,L,18070,5,0,195,0,2022-03-02 11:32:23.656314,0,T,1646191800088541011,0
3,500003,S,L,18070,1,0,194,0,2022-03-02 11:32:37.158242,0,T,1646191800088541011,0
3,500003,B,L,18070,1,0,0,0,2022-03-02 11:32:37.158242,3,T,1646191800088541340,0
3,500003,B,L,18070,1,0,0,0,2022-03-02 11:32:42.928890,3,T,1646191800088541348,0
3,500003,S,L,18070,1,0,193,0,2022-03-02 11:32:42.928890,0,T,1646191800088541011,0
3,500003,S,L,18070,1,0,192,0,2022-03-02 11:32:44.678886,0,T,1646191800088541011,0
3,500003,B,L,18070,1,0,0,0,2022-03-02 11:32:44.678886,3,T,1646191800088541352,0
3,500003,B,L,18070,30,0,0,0,2022-03-02 11:32:44.679033,3,T,1646191800088541353,0
3,500003,S,L,18070,30,0,162,0,2022-03-02 11:32:44.679033,0,T,1646191800088541011,0
3,500003,S,L,18070,162,0,0,0,2022-03-02 11:32:44.679302,0,T,1646191800088541011,0
3,500003,B,L,18070,162,0,31,0,2022-03-02 11:32:44.679302,3,T,1646191800088541357,0
3,500003,S,L,18075,5,50,45,0,2022-03-02 11:32:44.693929,0,T,1646191800088489258,0
3,500003,B,L,18075,5,0,0,0,2022-03-02 11:32:44.693929,4,T,1646191800088541360,0
3,500003,B,L,18075,45,45,0,0,2022-03-02 11:32:44.736905,3,T,1646191800088541377,0
3,500003,S,L,18075,45,50,0,0,2022-03-02 11:32:44.736905,0,T,1646191800088489258,0
3,500003,S,L,18080,15,0,0,0,2022-03-02 11:32:46.310216,0,T,1646191800088512085,0
3,500003,B,L,18080,15,0,912,0,2022-03-02 11:32:46.310216,3,T,1646191800088541383,0
3,500003,B,L,18090,10,0,917,0,2022-03-02 11:32:46.310283,3,T,1646191800088541384,0
3,500003,S,L,18090,10,0,0,0,2022-03-02 11:32:46.310283,0,T,1646191800088526829,0
3,500003,B,L,18095,4,0,1149,0,2022-03-02 11:32:46.310535,3,T,1646191800088541388,0
3,500003,S,L,18095,4,0,0,0,2022-03-02 11:32:46.310535,0,T,1646191800088006036,0
3,500003,S,L,18100,5,0,95,0,2022-03-02 11:32:46.470867,0,T,1646191800088269404,0
3,500003,B,G,18100,5,5,0,0,2022-03-02 11:32:46.470867,4,T,1646191800088541398,0
3,500003,B,L,18055,50,0,0,0,2022-03-02 11:32:47.237887,0,T,1646191800088541351,0
3,500003,B,L,18060,50,0,0,0,2022-03-02 11:32:47.237887,0,T,1646191800088541350,0
3,500003,B,L,18065,50,0,0,0,2022-03-02 11:32:47.237887,0,T,1646191800088541372,0
