sessionid,scripcode,buyorsell,typecode,rate,qty,minfillqty,avlqty,actionid,tradetimestamp,retetion,audcode,ordid,errorcode,ordertype
3,500002,B,L,220820,1,0,11,0,02mar2022 11:25:12,3,T,1646199402567360579,0,N
3,500002,S,L,220900,1,0,9,0,02mar2022 11:25:13,0,T,1646199402567360580,0,N
3,500002,B,L,220900,1,1,0,0,02mar2022 11:25:13,4,T,1646199402567360615,0,N
3,500002,S,L,220905,40,0,0,0,02mar2022 11:26:32,0,T,1646197155259969819,0,N
3,500002,B,L,220905,40,0,0,0,02mar2022 11:26:32,3,T,1646199402567360743,0,N
3,500002,S,L,220995,1,0,0,0,02mar2022 11:26:37,0,T,1646199402567360765,0,N
3,500002,B,L,220995,1,0,0,0,02mar2022 11:26:37,0,T,1646199402567360773,0,N
3,500002,S,L,220690,1,0,0,0,02mar2022 11:26:55,4,T,1646199402567360800,0,N
3,500002,B,L,220690,1,0,14,0,02mar2022 11:26:55,4,T,1646199402567360688,0,N
3,500002,S,G,220390,1,0,22,0,02mar2022 11:28:41,0,T,1646199402567517465,0,N
3,500002,S,G,220370,11,0,11,0,02mar2022 11:28:41,0,T,1646199402567517465,0,N
3,500002,S,G,220325,2,0,9,0,02mar2022 11:28:41,0,T,1646199402567517465,0,N
3,500002,S,G,220325,9,0,0,0,02mar2022 11:28:41,0,T,1646199402567517465,0,N
3,500002,B,L,220370,11,0,0,0,02mar2022 11:28:41,0,T,1646199402567517422,0,N
3,500002,B,L,220325,2,0,0,0,02mar2022 11:28:41,0,T,1646199402567360941,0,N
3,500002,B,L,220325,9,0,3,0,02mar2022 11:28:41,0,T,1646199402567517424,0,N
3,500002,B,L,220390,1,1,0,0,02mar2022 11:28:41,0,T,1646199402567517459,0,N
3,500002,B,G,220685,11,0,0,0,02mar2022 11:29:46,0,T,1646199402567517573,0,N
3,500002,B,G,220675,12,0,11,0,02mar2022 11:29:46,0,T,1646199402567517573,0,N
3,500002,S,L,220675,12,0,0,0,02mar2022 11:29:46,0,T,1646199402567517556,0,N
3,500002,B,G,220675,2,0,23,0,02mar2022 11:29:46,0,T,1646199402567517573,0,N
3,500002,S,L,220675,2,0,0,0,02mar2022 11:29:46,0,T,1646199402567517555,0,N
3,500002,S,L,220685,11,2,5,0,02mar2022 11:29:46,4,T,1646199402567517310,0,N
3,500002,B,L,220800,1,0,0,0,02mar2022 11:32:05,3,T,1646199402567517916,0,N
3,500002,S,L,220800,1,0,19,0,02mar2022 11:32:05,0,T,1646199402567517895,0,N
3,500002,S,L,220800,1,0,18,0,02mar2022 11:32:05,0,T,1646199402567517895,0,N
3,500002,B,L,220800,1,0,0,0,02mar2022 11:32:05,3,T,1646199402567517917,0,N
3,500002,B,L,220800,1,0,0,0,02mar2022 11:32:05,4,T,1646199402567517918,0,N
3,500002,S,L,220800,1,0,17,0,02mar2022 11:32:05,0,T,1646199402567517895,0,N
3,500002,S,L,220800,1,0,16,0,02mar2022 11:32:12,0,T,1646199402567517895,0,N
3,500002,B,L,220800,1,0,0,0,02mar2022 11:32:12,3,T,1646199402567517926,0,N
3,500002,B,L,220800,1,0,0,0,02mar2022 11:32:13,3,T,1646199402567517932,0,N
3,500002,S,L,220800,1,0,15,0,02mar2022 11:32:13,0,T,1646199402567517895,0,N
3,500002,S,L,220800,1,0,14,0,02mar2022 11:32:15,0,T,1646199402567517895,0,N
3,500002,B,L,220800,1,1,0,0,02mar2022 11:32:15,3,T,1646199402567517939,0,N
3,500002,B,L,220800,1,1,0,0,02mar2022 11:32:15,3,T,1646199402567517940,0,N
3,500002,S,L,220800,1,0,13,0,02mar2022 11:32:15,0,T,1646199402567517895,0,N
3,500002,S,L,220800,1,0,12,0,02mar2022 11:32:15,0,T,1646199402567517895,0,N
3,500002,B,L,220800,1,0,0,0,02mar2022 11:32:15,3,T,1646199402567517941,0,N
3,500002,S,L,220800,1,0,11,0,02mar2022 11:32:15,0,T,1646199402567517895,0,N
3,500002,B,L,220800,1,1,0,0,02mar2022 11:32:15,3,T,1646199402567517942,0,N
3,500002,B,L,220800,1,1,0,0,02mar2022 11:32:15,3,T,1646199402567517943,0,N
3,500002,S,L,220800,1,0,10,0,02mar2022 11:32:15,0,T,1646199402567517895,0,N
3,500002,S,L,220800,1,0,9,0,02mar2022 11:32:15,0,T,1646199402567517895,0,N
3,500002,B,L,220800,1,1,0,0,02mar2022 11:32:15,3,T,1646199402567517944,0,N
3,500002,B,L,220800,1,0,0,0,02mar2022 11:32:21,3,T,1646199402567517958,0,N
3,500002,S,L,220800,1,0,8,0,02mar2022 11:32:21,0,T,1646199402567517895,0,N
3,500002,S,L,220800,1,0,7,0,02mar2022 11:32:22,0,T,1646199402567517895,0,N
3,500002,B,L,220800,1,0,0,0,02mar2022 11:32:22,3,T,1646199402567517959,0,N
3,500002,B,L,220800,1,0,0,0,02mar2022 11:32:26,3,T,1646199402567517971,0,N
3,500002,S,L,220800,1,0,6,0,02mar2022 11:32:26,0,T,1646199402567517895,0,N
3,500002,S,L,220800,1,0,5,0,02mar2022 11:32:35,0,T,1646199402567517895,0,N
3,500002,B,L,220800,1,0,0,0,02mar2022 11:32:35,3,T,1646199402567517993,0,N
3,500002,B,L,220800,1,0,0,0,02mar2022 11:32:39,3,T,1646199402567518008,0,N
3,500002,S,L,220800,1,0,4,0,02mar2022 11:32:39,0,T,1646199402567517895,0,N
3,500002,S,L,220800,1,0,3,0,02mar2022 11:32:44,0,T,1646199402567517895,0,N
3,500002,B,L,220800,1,0,0,0,02mar2022 11:32:44,3,T,1646199402567518019,0,N
3,500002,B,L,220800,1,0,0,0,02mar2022 11:32:54,3,T,1646199402567518032,0,N
3,500002,S,L,220800,1,0,2,0,02mar2022 11:32:54,0,T,1646199402567517895,0,N
3,500002,S,L,220800,1,0,1,0,02mar2022 11:32:59,0,T,1646199402567517895,0,N
3,500002,B,L,220800,1,0,0,0,02mar2022 11:32:59,3,T,1646199402567518043,0,N
3,500002,S,L,220800,1,0,0,0,02mar2022 11:33:00,0,T,1646199402567517895,0,N
3,500002,B,L,220800,1,0,0,0,02mar2022 11:33:00,3,T,1646199402567518046,0,N
3,500002,S,L,220900,1,0,9,0,02mar2022 11:33:10,0,T,1646199402567518106,0,N
3,500002,B,L,220900,1,0,0,0,02mar2022 11:33:10,3,T,1646199402567518111,0,N
3,500002,B,L,220900,1,0,0,0,02mar2022 11:33:10,3,T,1646199402567518112,0,N
3,500002,S,L,220900,1,0,8,0,02mar2022 11:33:10,0,T,1646199402567518106,0,N
3,500002,S,L,220900,1,0,7,0,02mar2022 11:33:16,0,T,1646199402567518106,0,N
3,500002,B,L,220900,1,0,0,0,02mar2022 11:33:16,3,T,1646199402567518121,0,N
3,500002,B,L,220900,1,0,0,0,02mar2022 11:33:18,3,T,1646199402567518124,0,N
3,500002,S,L,220900,1,0,6,0,02mar2022 11:33:18,0,T,1646199402567518106,0,N
3,500002,S,L,220900,1,0,5,0,02mar2022 11:33:19,0,T,1646199402567518106,0,N
3,500002,B,L,220900,1,0,0,0,02mar2022 11:33:19,3,T,1646199402567518127,0,N
3,500002,B,L,220900,1,0,0,0,02mar2022 11:33:20,3,T,1646199402567518130,0,N
3,500002,S,L,220900,1,0,4,0,02mar2022 11:33:20,0,T,1646199402567518106,0,N
3,500002,S,L,220900,1,0,3,0,02mar2022 11:33:21,0,T,1646199402567518106,0,N
3,500002,B,L,220900,1,0,0,0,02mar2022 11:33:21,3,T,1646199402567518136,0,N
3,500002,B,L,220900,1,0,0,0,02mar2022 11:33:27,3,T,1646199402567518145,0,N
3,500002,S,L,220900,1,0,2,0,02mar2022 11:33:27,0,T,1646199402567518106,0,N
3,500002,S,L,220900,1,0,1,0,02mar2022 11:33:32,0,T,1646199402567518106,0,N
3,500002,B,L,220900,1,0,0,0,02mar2022 11:33:32,3,T,1646199402567518156,0,N
3,500002,B,L,220900,1,0,0,0,02mar2022 11:33:33,3,T,1646199402567518163,0,N
3,500002,S,L,220900,1,0,0,0,02mar2022 11:33:33,0,T,1646199402567518106,0,N
3,500002,S,L,220420,6,6,0,0,02mar2022 11:35:32,3,T,1646199402567719106,0,N
3,500002,B,L,220420,6,0,9,0,02mar2022 11:35:32,4,T,1646199402567719093,0,N
3,500002,B,L,220420,6,0,3,0,02mar2022 11:35:32,4,T,1646199402567719093,0,N
3,500002,S,L,220420,6,6,0,0,02mar2022 11:35:32,3,T,1646199402567719107,0,N
3,500002,B,L,220420,3,0,0,0,02mar2022 11:35:32,4,T,1646199402567719093,0,N
3,500002,S,L,220420,3,15,12,0,02mar2022 11:35:32,3,T,1646199402567719112,0,N
3,500002,S,L,220410,6,6,0,0,02mar2022 11:35:32,3,T,1646199402567719113,0,N
3,500002,B,L,220410,6,0,6,0,02mar2022 11:35:32,0,T,1646199402567719046,0,N
3,500002,B,L,220410,6,0,0,0,02mar2022 11:35:32,0,T,1646199402567719046,0,N
3,500002,S,L,220410,6,6,0,0,02mar2022 11:35:32,3,T,1646199402567719114,0,N
3,500002,S,L,220055,1,1,0,0,02mar2022 11:36:45,3,T,1646199402567719250,0,N
3,500002,B,L,220055,1,2,15,0,02mar2022 11:36:45,4,T,1646199402567719150,0,N
3,500002,B,L,220055,1,2,14,0,02mar2022 11:36:45,4,T,1646199402567719150,0,N
3,500002,S,L,220055,1,1,0,0,02mar2022 11:36:45,3,T,1646199402567719251,0,N
3,500002,B,L,220055,14,2,0,0,02mar2022 11:36:45,4,T,1646199402567719150,0,N
3,500002,S,L,220055,14,0,26,0,02mar2022 11:36:45,3,T,1646199402567719254,0,N
3,500002,B,L,220085,2,0,0,0,02mar2022 11:37:19,0,T,1646199402567719377,0,N
3,500002,B,L,220085,8,2,8,0,02mar2022 11:37:19,4,T,1646199402567719276,0,N
3,500002,S,G,220085,8,0,0,0,02mar2022 11:37:19,0,T,1646199402567517898,0,N
3,500002,S,G,220085,2,0,8,0,02mar2022 11:37:19,0,T,1646199402567517898,0,N
3,500002,B,G,221030,1,0,3,0,02mar2022 11:42:23,0,T,1646199402567880705,0,N
3,500002,S,L,221075,2,0,0,0,02mar2022 11:42:23,0,T,1646199402567718969,0,N
3,500002,B,G,221075,2,0,1,0,02mar2022 11:42:23,0,T,1646199402567880705,0,N
3,500002,B,G,221075,1,0,0,0,02mar2022 11:42:23,0,T,1646199402567880705,0,N
3,500002,S,L,221030,1,1,0,0,02mar2022 11:42:23,0,T,1646191800008003357,0,N
3,500002,S,L,221075,1,0,14,0,02mar2022 11:42:23,4,T,1646199402567880674,0,N
3,500002,B,L,220965,1,0,0,0,02mar2022 11:48:09,0,T,1646199402567881454,0,N
3,500002,S,L,220965,1,0,0,0,02mar2022 11:48:09,3,T,1646199402567881480,0,N
3,500002,S,L,220505,2,7,5,0,02mar2022 11:51:02,3,T,1646201843786018830,0,N
3,500002,B,L,220505,2,0,0,0,02mar2022 11:51:02,0,T,1646201843786018552,0,N
3,500002,S,L,220170,6,6,0,0,02mar2022 11:54:33,3,T,1646201843786019111,0,N
3,500002,B,L,220170,6,0,4,0,02mar2022 11:54:33,4,T,1646201843786019102,0,N
3,500002,B,L,220170,4,0,0,0,02mar2022 11:54:33,4,T,1646201843786019102,0,N
3,500002,S,L,220170,4,6,2,0,02mar2022 11:54:33,3,T,1646201843786019112,0,N
3,500002,S,L,220145,2,6,0,0,02mar2022 11:54:33,3,T,1646201843786019112,0,N
3,500002,B,L,220145,2,0,10,0,02mar2022 11:54:33,0,T,1646201843786019087,0,N
3,500002,B,L,219605,7,0,2,0,02mar2022 11:54:54,0,T,1646201843786019234,0,N
3,500002,B,L,219650,8,0,0,0,02mar2022 11:54:54,0,T,1646201843786019233,0,N
3,500002,S,G,219650,8,0,7,0,02mar2022 11:54:54,0,T,1646201843786019293,0,N
3,500002,S,G,219605,7,0,0,0,02mar2022 11:54:54,0,T,1646201843786019293,0,N
3,500002,S,L,219875,1,1,0,0,02mar2022 11:55:52,0,T,1646201843786018502,0,N
3,500002,S,L,220235,2,0,0,0,02mar2022 11:55:52,0,T,1646201843786019305,0,N
3,500002,S,L,220225,12,0,0,0,02mar2022 11:55:52,0,T,1646201843786019345,0,N
3,500002,S,L,220270,8,0,0,0,02mar2022 11:55:52,0,T,1646201843786019321,0,N
3,500002,S,L,220275,1,0,0,0,02mar2022 11:55:52,0,T,1646201843786019284,0,N
3,500002,S,L,220315,2,0,0,0,02mar2022 11:55:52,0,T,1646201843786019282,0,N
3,500002,S,L,220315,9,0,0,0,02mar2022 11:55:52,0,T,1646201843786019313,0,N
3,500002,S,L,220195,2,0,0,0,02mar2022 11:55:52,0,T,1646201843786019308,0,N
3,500002,S,L,220180,12,0,0,0,02mar2022 11:55:52,0,T,1646201843786019359,0,N
3,500002,S,L,220155,1,0,0,0,02mar2022 11:55:52,0,T,1646201843786019310,0,N
3,500002,S,L,220150,2,0,0,0,02mar2022 11:55:52,0,T,1646201843786019391,0,N
3,500002,S,L,220135,12,0,0,0,02mar2022 11:55:52,0,T,1646201843786232000,0,N
3,500002,S,L,220115,1,0,0,0,02mar2022 11:55:52,0,T,1646201843786019328,0,N
3,500002,S,L,220090,11,0,0,0,02mar2022 11:55:52,0,T,1646201843786232018,0,N
3,500002,S,L,219915,1,1,0,0,02mar2022 11:55:52,0,T,1646201843786018487,0,N
3,500002,S,L,220075,2,2,0,0,02mar2022 11:55:52,0,T,1646199402567881436,0,N
3,500002,S,L,220045,10,10,0,0,02mar2022 11:55:52,0,T,1646199402567881147,0,N
3,500002,S,L,220035,2,2,0,0,02mar2022 11:55:52,0,T,1646201843786018467,0,N
3,500002,S,L,220000,9,0,0,0,02mar2022 11:55:52,0,T,1646201843786232025,0,N
3,500002,S,L,219995,2,0,0,0,02mar2022 11:55:52,0,T,1646201843786232007,0,N
3,500002,S,L,219955,2,2,0,0,02mar2022 11:55:52,0,T,1646201843786018473,0,N
3,500002,S,L,220320,8,14,6,0,02mar2022 11:55:52,0,T,1646201843786019322,0,N
3,500002,S,L,220140,18,18,0,0,02mar2022 11:55:52,0,T,1646201843786232034,0,N
3,500002,S,L,220230,18,18,0,0,02mar2022 11:55:52,0,T,1646201843786019379,0,N
3,500002,B,G,220315,2,0,17,0,02mar2022 11:55:52,0,T,1646201843786232036,0,N
3,500002,B,G,220315,9,0,8,0,02mar2022 11:55:52,0,T,1646201843786232036,0,N
3,500002,B,G,220320,8,0,0,0,02mar2022 11:55:52,0,T,1646201843786232036,0,N
3,500002,B,G,219995,2,0,144,0,02mar2022 11:55:52,0,T,1646201843786232036,0,N
3,500002,B,G,219875,1,0,172,0,02mar2022 11:55:52,0,T,1646201843786232036,0,N
3,500002,B,G,219875,16,0,156,0,02mar2022 11:55:52,0,T,1646201843786232036,0,N
3,500002,B,G,219955,2,0,146,0,02mar2022 11:55:52,0,T,1646201843786232036,0,N
3,500002,B,G,219910,6,0,150,0,02mar2022 11:55:52,0,T,1646201843786232036,0,N
3,500002,B,G,219945,1,0,148,0,02mar2022 11:55:52,0,T,1646201843786232036,0,N
3,500002,B,G,219915,1,0,149,0,02mar2022 11:55:52,0,T,1646201843786232036,0,N
3,500002,B,G,220180,12,0,63,0,02mar2022 11:55:52,0,T,1646201843786232036,0,N
3,500002,B,G,220195,2,0,61,0,02mar2022 11:55:52,0,T,1646201843786232036,0,N
3,500002,B,G,220225,12,0,49,0,02mar2022 11:55:52,0,T,1646201843786232036,0,N
3,500002,B,G,220230,18,0,31,0,02mar2022 11:55:52,0,T,1646201843786232036,0,N
3,500002,B,G,220155,1,0,75,0,02mar2022 11:55:52,0,T,1646201843786232036,0,N
3,500002,B,G,220150,2,0,76,0,02mar2022 11:55:52,0,T,1646201843786232036,0,N
3,500002,B,G,220235,2,0,29,0,02mar2022 11:55:52,0,T,1646201843786232036,0,N
3,500002,B,G,220270,8,0,21,0,02mar2022 11:55:52,0,T,1646201843786232036,0,N
3,500002,B,G,220140,18,0,78,0,02mar2022 11:55:52,0,T,1646201843786232036,0,N
3,500002,B,G,220140,1,0,96,0,02mar2022 11:55:52,0,T,1646201843786232036,0,N
3,500002,B,G,220135,12,0,97,0,02mar2022 11:55:52,0,T,1646201843786232036,0,N
3,500002,B,G,220115,1,0,109,0,02mar2022 11:55:52,0,T,1646201843786232036,0,N
3,500002,B,G,220090,11,0,110,0,02mar2022 11:55:52,0,T,1646201843786232036,0,N
3,500002,B,G,220075,2,0,121,0,02mar2022 11:55:52,0,T,1646201843786232036,0,N
3,500002,B,G,220045,10,0,123,0,02mar2022 11:55:52,0,T,1646201843786232036,0,N
3,500002,B,G,220035,2,0,133,0,02mar2022 11:55:52,0,T,1646201843786232036,0,N
3,500002,B,G,220000,9,0,135,0,02mar2022 11:55:52,0,T,1646201843786232036,0,N
3,500002,B,G,220275,1,0,20,0,02mar2022 11:55:52,0,T,1646201843786232036,0,N
3,500002,B,G,220315,1,0,19,0,02mar2022 11:55:52,0,T,1646201843786232036,0,N
3,500002,S,L,219910,6,6,0,0,02mar2022 11:55:52,0,T,1646201843786232030,0,N
3,500002,S,L,220140,1,1,0,0,02mar2022 11:55:52,4,T,1646194448528644529,0,N
3,500002,S,L,219945,1,1,0,0,02mar2022 11:55:52,4,T,1646199402567880889,0,N
3,500002,S,L,220315,1,1,0,0,02mar2022 11:55:52,4,T,1646197155259615377,0,N
3,500002,S,L,219875,16,2,0,0,02mar2022 11:55:52,4,T,1646199402567517310,0,N
3,500002,B,G,219835,1,1,0,0,02mar2022 11:57:47,0,T,1646201843786232221,0,N
3,500002,S,L,219835,1,1,0,0,02mar2022 11:57:47,0,T,1646201843786018597,0,N
3,500002,S,G,219700,2,0,0,0,02mar2022 12:01:37,0,T,1646201843786232388,0,N
3,500002,B,L,219700,2,5,3,0,02mar2022 12:01:37,0,T,1646201843786232386,0,N
3,500002,S,L,220765,8,0,0,0,02mar2022 12:03:32,0,T,1646201843786232499,0,N
3,500002,S,L,220755,1,0,0,0,02mar2022 12:03:32,0,T,1646201843786232502,0,N
3,500002,S,L,220720,12,0,0,0,02mar2022 12:03:32,0,T,1646201843786232493,0,N
3,500002,S,L,220715,2,0,0,0,02mar2022 12:03:32,0,T,1646201843786232500,0,N
3,500002,S,L,220675,2,0,0,0,02mar2022 12:03:32,0,T,1646201843786232495,0,N
3,500002,S,L,220675,10,0,0,0,02mar2022 12:03:32,0,T,1646201843786232491,0,N
3,500002,S,L,220635,1,0,0,0,02mar2022 12:03:32,0,T,1646201843786232494,0,N
3,500002,S,L,220475,2,0,0,0,02mar2022 12:03:32,0,T,1646201843786232685,0,N
3,500002,S,L,220515,2,0,0,0,02mar2022 12:03:32,0,T,1646201843786232649,0,N
3,500002,S,L,220540,11,0,0,0,02mar2022 12:03:32,0,T,1646201843786232667,0,N
3,500002,S,L,220555,1,0,0,0,02mar2022 12:03:32,0,T,1646201843786019041,0,N
3,500002,S,L,220630,9,0,0,0,02mar2022 12:03:32,0,T,1646201843786232489,0,N
3,500002,S,L,220585,8,0,0,0,02mar2022 12:03:32,0,T,1646201843786019043,0,N
3,500002,S,L,220605,80,0,0,0,02mar2022 12:03:32,0,T,1646201843786232700,0,N
3,500002,S,L,220595,2,0,0,0,02mar2022 12:03:32,0,T,1646201843786232490,0,N
3,500002,S,L,220460,16,2,0,0,02mar2022 12:03:32,4,T,1646201843786232108,0,N
3,500002,S,L,220560,2,1,0,0,02mar2022 12:03:32,4,T,1646201843786232061,0,N
3,500002,S,L,220690,2,1,0,0,02mar2022 12:03:32,4,T,1646201843786232055,0,N
3,500002,B,G,220540,11,0,154,0,02mar2022 12:03:32,0,T,1646201843786232629,0,N
3,500002,B,G,220515,2,0,165,0,02mar2022 12:03:32,0,T,1646201843786232629,0,N
3,500002,B,G,220475,2,0,167,0,02mar2022 12:03:32,0,T,1646201843786232629,0,N
3,500002,B,G,220460,16,0,169,0,02mar2022 12:03:32,0,T,1646201843786232629,0,N
3,500002,B,G,220450,15,0,185,0,02mar2022 12:03:32,0,T,1646201843786232629,0,N
3,500002,B,G,220555,1,0,153,0,02mar2022 12:03:32,0,T,1646201843786232629,0,N
3,500002,B,G,220560,2,0,151,0,02mar2022 12:03:32,0,T,1646201843786232629,0,N
3,500002,B,G,220585,8,0,143,0,02mar2022 12:03:32,0,T,1646201843786232629,0,N
3,500002,B,G,220595,2,0,141,0,02mar2022 12:03:32,0,T,1646201843786232629,0,N
3,500002,B,G,220605,80,0,61,0,02mar2022 12:03:32,0,T,1646201843786232629,0,N
3,500002,B,G,220630,9,0,52,0,02mar2022 12:03:32,0,T,1646201843786232629,0,N
3,500002,B,G,220635,1,0,51,0,02mar2022 12:03:32,0,T,1646201843786232629,0,N
3,500002,B,G,220675,10,0,41,0,02mar2022 12:03:32,0,T,1646201843786232629,0,N
3,500002,B,G,220675,2,0,39,0,02mar2022 12:03:32,0,T,1646201843786232629,0,N
3,500002,B,G,220690,2,0,37,0,02mar2022 12:03:32,0,T,1646201843786232629,0,N
3,500002,B,G,220770,14,0,0,0,02mar2022 12:03:32,0,T,1646201843786232629,0,N
3,500002,B,G,220765,8,0,14,0,02mar2022 12:03:32,0,T,1646201843786232629,0,N
3,500002,B,G,220755,1,0,22,0,02mar2022 12:03:32,0,T,1646201843786232629,0,N
3,500002,B,G,220715,2,0,35,0,02mar2022 12:03:32,0,T,1646201843786232629,0,N
3,500002,B,G,220720,12,0,23,0,02mar2022 12:03:32,0,T,1646201843786232629,0,N
3,500002,S,L,220770,14,14,0,0,02mar2022 12:03:32,0,T,1646201843786232506,0,N
3,500002,S,L,220450,15,0,0,0,02mar2022 12:03:32,4,T,1646201843786232699,0,N
3,500002,S,L,220165,2,3,1,0,02mar2022 12:03:43,3,T,1646201843786232755,0,N
3,500002,B,L,220165,2,0,0,0,02mar2022 12:03:43,0,T,1646201843786232737,0,N
3,500002,B,L,219805,1,0,0,0,02mar2022 12:04:37,0,T,1646201843786232945,0,N
3,500002,S,L,219805,1,6,5,0,02mar2022 12:04:37,3,T,1646201843786232960,0,N
3,500002,B,L,219965,1,0,0,0,02mar2022 12:09:39,0,T,1646201843786425139,0,N
3,500002,S,G,219965,1,0,49,0,02mar2022 12:09:39,0,T,1646201843786425142,0,N
3,500002,B,L,219925,2,0,0,0,02mar2022 12:09:39,0,T,1646201843786425119,0,N
3,500002,S,G,219925,2,0,47,0,02mar2022 12:09:39,0,T,1646201843786425142,0,N
3,500002,S,G,219925,3,0,44,0,02mar2022 12:09:39,0,T,1646201843786425142,0,N
3,500002,B,L,219920,9,0,0,0,02mar2022 12:09:39,0,T,1646201843786425120,0,N
3,500002,S,G,219920,9,0,35,0,02mar2022 12:09:39,0,T,1646201843786425142,0,N
3,500002,S,G,219915,16,0,19,0,02mar2022 12:09:39,0,T,1646201843786425142,0,N
3,500002,B,L,219885,2,0,0,0,02mar2022 12:09:39,0,T,1646201843786425103,0,N
3,500002,S,G,219885,2,0,17,0,02mar2022 12:09:39,0,T,1646201843786425142,0,N
3,500002,B,L,219875,11,0,0,0,02mar2022 12:09:39,0,T,1646201843786425104,0,N
3,500002,S,G,219875,11,0,6,0,02mar2022 12:09:39,0,T,1646201843786425142,0,N
3,500002,B,L,219860,4,4,0,0,02mar2022 12:09:39,0,T,1646201843786424993,0,N
3,500002,S,G,219860,4,0,2,0,02mar2022 12:09:39,0,T,1646201843786425142,0,N
3,500002,B,L,219845,1,0,0,0,02mar2022 12:09:39,0,T,1646201843786424985,0,N
3,500002,S,G,219845,1,0,1,0,02mar2022 12:09:39,0,T,1646201843786425142,0,N
3,500002,S,G,219830,1,0,0,0,02mar2022 12:09:39,0,T,1646201843786425142,0,N
3,500002,B,L,219830,1,0,10,0,02mar2022 12:09:39,0,T,1646201843786424986,0,N
3,500002,B,L,219925,3,1,0,0,02mar2022 12:09:39,4,T,1646199402567517315,0,N
3,500002,B,L,219915,16,2,0,0,02mar2022 12:09:39,4,T,1646201843786232979,0,N
3,500002,S,L,220360,3,1,0,0,02mar2022 12:09:53,4,T,1646197155259510072,0,N
3,500002,S,L,220405,3,0,7,0,02mar2022 12:09:53,0,T,1646201843786232944,0,N
3,500002,S,L,220315,2,0,0,0,02mar2022 12:09:53,0,T,1646201843786232878,0,N
3,500002,S,L,220355,1,0,0,0,02mar2022 12:09:53,0,T,1646201843786232831,0,N
3,500002,S,L,220360,11,0,0,0,02mar2022 12:09:53,0,T,1646201843786232951,0,N
3,500002,S,L,220395,2,0,0,0,02mar2022 12:09:53,0,T,1646201843786232811,0,N
3,500002,B,G,220405,3,0,0,0,02mar2022 12:09:53,0,T,1646201843786425195,0,N
3,500002,B,G,220315,2,0,20,0,02mar2022 12:09:53,0,T,1646201843786425195,0,N
3,500002,B,G,220355,1,0,19,0,02mar2022 12:09:53,0,T,1646201843786425195,0,N
3,500002,B,G,220360,11,0,8,0,02mar2022 12:09:53,0,T,1646201843786425195,0,N
3,500002,B,G,220360,3,0,5,0,02mar2022 12:09:53,0,T,1646201843786425195,0,N
3,500002,B,G,220395,2,0,3,0,02mar2022 12:09:53,0,T,1646201843786425195,0,N
3,500002,B,L,220085,1,0,0,0,02mar2022 12:10:31,0,T,1646201843786425308,0,N
3,500002,S,L,220085,1,1,0,0,02mar2022 12:10:31,3,T,1646201843786425317,0,N
3,500002,S,L,220075,1,1,0,0,02mar2022 12:10:31,3,T,1646201843786425318,0,N
3,500002,B,L,220075,1,1,2,0,02mar2022 12:10:31,4,T,1646195412043239335,0,N
3,500002,B,L,220075,1,1,1,0,02mar2022 12:10:31,4,T,1646195412043239335,0,N
3,500002,S,L,220075,1,1,0,0,02mar2022 12:10:31,3,T,1646201843786425319,0,N
3,500002,S,L,220075,1,1,0,0,02mar2022 12:10:31,3,T,1646201843786425320,0,N
3,500002,B,L,220075,1,1,0,0,02mar2022 12:10:31,4,T,1646195412043239335,0,N
3,500002,S,L,220055,2,2,0,0,02mar2022 12:10:31,3,T,1646201843786425321,0,N
3,500002,B,L,220055,2,0,6,0,02mar2022 12:10:31,0,T,1646201843786425307,0,N
3,500002,B,L,219700,3,5,0,0,02mar2022 12:14:08,0,T,1646201843786232386,0,N
3,500002,S,L,219700,3,0,0,0,02mar2022 12:14:08,3,T,1646201843786425554,0,N
3,500002,S,L,219695,11,0,0,0,02mar2022 12:15:35,3,T,1646201843786425687,0,N
3,500002,B,L,219695,11,0,0,0,02mar2022 12:15:35,0,T,1646201843786425680,0,N
3,500002,S,L,219515,13,0,0,0,02mar2022 12:15:42,3,T,1646201843786645442,0,N
3,500002,B,L,219515,13,2,3,0,02mar2022 12:15:42,4,T,1646201843786425568,0,N
3,500002,B,L,219515,3,2,0,0,02mar2022 12:15:42,4,T,1646201843786425568,0,N
3,500002,S,L,219515,3,0,10,0,02mar2022 12:15:42,3,T,1646201843786645443,0,N
3,500002,S,L,219500,1,0,0,0,02mar2022 12:15:42,3,T,1646201843786645444,0,N
3,500002,B,L,219500,1,0,0,0,02mar2022 12:15:42,0,T,1646199402567880537,0,N
3,500002,B,L,219370,2,0,0,0,02mar2022 12:15:42,0,T,1646201843786645459,0,N
3,500002,S,L,219370,2,0,0,0,02mar2022 12:15:42,3,T,1646201843786645509,0,N
3,500002,S,G,218725,1,25,24,0,02mar2022 12:16:44,0,T,1646201843786645815,0,N
3,500002,S,G,218705,6,25,0,0,02mar2022 12:16:44,0,T,1646201843786645815,0,N
3,500002,S,G,218725,1,25,23,0,02mar2022 12:16:44,0,T,1646201843786645815,0,N
3,500002,S,G,218710,15,25,6,0,02mar2022 12:16:44,0,T,1646201843786645815,0,N
3,500002,S,G,218720,1,25,22,0,02mar2022 12:16:44,0,T,1646201843786645815,0,N
3,500002,S,G,218715,1,25,21,0,02mar2022 12:16:44,0,T,1646201843786645815,0,N
3,500002,B,L,218725,1,0,0,0,02mar2022 12:16:44,0,T,1646201843786645533,0,N
